Nombre_imagen,BRISQUE_SCORE,PIQE_SCORE,NIQE_SCORE
Imagen10.png,32.75805580612,50.4574350047232,3.13375227263202
Imagen100.png,18.8664193179256,39.0743542910431,2.95272570857032
Imagen100_1105.png,17.3893360506739,34.5013239890756,2.80089887119582
Imagen100_1505.png,17.835573073675,34.8460897231838,2.78265243446535
Imagen100_205.png,20.4066481113822,25.819570746818,2.32980182219555
Imagen100_505.png,16.1006491205134,34.5081587955294,2.81244897250158
Imagen100_805.png,17.0543001081817,34.5385774424471,2.808558271391
Imagen101.png,20.6361437510296,31.6603655687051,2.62133622148688
Imagen102.png,51.1199069043368,51.7067124272071,5.28637154806365
Imagen102_1105.png,40.2437659954755,31.3809482002046,3.97675558714896
Imagen102_1505.png,40.1262888158035,28.5098047568985,4.12039633720098
Imagen102_2015.png,38.8509444662952,28.0153257419398,4.05195651612884
Imagen102_2035.png,38.8199642058145,27.588196743908,4.04524589470395
Imagen102_205.png,39.0947511157453,30.0451119853639,4.10151960839794
Imagen102_5015.png,39.1919588081092,30.7262634675315,3.9789507430155
Imagen102_505.png,39.8270563885967,30.3086847925552,3.96708064680973
Imagen102_8015.png,39.4731088161518,28.4768285512892,4.06344097662929
Imagen102_805.png,40.0196910159385,31.5243296791986,3.96589316807768
Imagen104.png,34.6631735826474,45.2090768883756,3.70459344567841
Imagen104_11015.png,15.1969378363502,35.5266311145918,3.07505865982901
Imagen104_1105.png,15.0313394498613,35.7142056889399,3.10311736393126
Imagen104_11050.png,15.6611761612745,35.0805916154084,3.04615539041719
Imagen104_15015.png,18.3365194935383,35.8792809640359,3.0353064406793
Imagen104_15025.png,15.629971249669,35.3709754954886,3.07101362113328
Imagen104_15035.png,15.8707548282945,35.5982019462066,3.05392610797332
Imagen104_1505.png,18.1925498939919,34.9719083167156,3.04504197402776
Imagen104_15050.png,15.9554078202555,35.4776936020096,3.03606747200322
Imagen104_2015.png,18.054836273456,34.510313314175,3.05375441811385
Imagen104_5015.png,14.8381787685153,34.5808036642431,3.06330189294161
Imagen104_505.png,14.6146711171522,35.3280502257878,3.10329397456418
Imagen104_8025.png,15.2119969491715,35.0195838365862,3.03449365806866
Imagen104_805.png,14.915229026335,35.6723675871969,3.11471017151194
Imagen106.png,25.4549767678816,32.4433089932412,2.45554450223015
Imagen106_11015.png,23.5702822397699,12.1976196636147,2.51646935620193
Imagen106_1105.png,23.0521026908493,11.6035549123606,2.50343544877102
Imagen106_15015.png,23.7979616375361,12.1237661143087,2.50209769523728
Imagen106_1505.png,23.247314497014,11.7152309063489,2.50034864141908
Imagen106_2015.png,20.4038669536314,11.9713125716056,2.63220952674523
Imagen106_205.png,21.646143795176,11.2622439342881,2.53631063390467
Imagen106_5015.png,22.8936540220413,12.1194324302705,2.52078882205028
Imagen106_505.png,22.8817556731784,11.7822190648698,2.50287572070538
Imagen106_8015.png,23.4456635195607,12.1988500175989,2.5067052607667
Imagen106_805.png,23.1299183950496,11.1231284551488,2.50901179899829
Imagen108.png,18.9233832836942,36.864246823869,3.02770268477349
Imagen10_1105.png,23.1312048000696,30.3217774596756,2.61795980574204
Imagen10_15015.png,24.6303232170084,31.4446373846073,2.68325674241978
Imagen10_15025.png,26.8764189545509,31.3345015723883,2.62746238028679
Imagen10_15035.png,27.4674223847965,32.6606209112179,2.71968018917093
Imagen10_1505.png,23.3763523027822,30.936356061972,2.61425238022536
Imagen10_205.png,26.8159626555978,31.3909752332695,2.68941867012997
Imagen10_5015.png,26.6829484141708,33.2208515024056,2.71572243270242
Imagen10_5025.png,26.1848818726741,33.791930447487,2.69200586455753
Imagen10_5035.png,26.1323952073678,33.069652343143,2.71442324901348
Imagen10_505.png,23.8932413581387,29.9072306663019,2.61200141984865
Imagen10_8015.png,26.9665524732479,31.873023140947,2.65653510773106
Imagen10_8025.png,26.8204850033886,33.2379310393789,2.65870790802228
Imagen10_8035.png,26.7372740229099,33.6584754280741,2.69390116646802
Imagen10_805.png,23.0100669381051,30.407525229834,2.61319281341807
Imagen11.png,41.1165081547445,48.1869307468404,3.21087904895246
Imagen110.png,9.86256241524696,33.7846616645386,3.16644835356472
Imagen111.png,20.0155548628223,41.0281322470237,2.89678087108919
Imagen112.png,34.6296538841443,45.7920914834403,3.34686763124761
Imagen112_1105.png,28.9507001853314,24.1120153081628,3.23222877429452
Imagen112_1505.png,29.5373375051949,23.1706514736794,3.31235975546262
Imagen112_2015.png,26.1794914739563,23.858682537213,3.38887168704104
Imagen112_505.png,28.2096144092772,24.1471094905013,3.25425869313109
Imagen112_805.png,29.1101953129842,23.8692606506726,3.28713512138025
Imagen113.png,27.968946209123,41.8619024933454,5.00322058085393
Imagen114.png,40.3028417787731,47.7916692810594,3.80963727289388
Imagen114_11015.png,36.9134363756872,30.6252365738772,3.32131153063404
Imagen114_11025.png,37.7888869840047,31.663484889627,3.28308585064385
Imagen114_11035.png,41.1083433049065,32.5056747533368,3.49784752964182
Imagen114_1105.png,37.4659453547169,30.9189401798008,3.2931765596442
Imagen114_11050.png,43.356982465169,34.3473895213831,3.74448328994939
Imagen114_15015.png,36.5514420856134,31.0402174413064,3.31086129312787
Imagen114_15025.png,37.4259496739759,31.3726082244382,3.26700397868104
Imagen114_15035.png,40.7549238817149,32.6655195072865,3.43901699026115
Imagen114_1505.png,37.1171200580787,31.3205068982344,3.25232434949289
Imagen114_205.png,37.8287421857388,28.3321456538583,3.37318384884211
Imagen114_2050.png,42.8431093711694,30.8931791380159,3.75905581811079
Imagen114_5015.png,38.3648707305412,29.51196695264,3.37144314895468
Imagen114_505.png,37.3787698212673,30.3676479285638,3.280986647304
Imagen114_5050.png,43.3760819455583,33.1890478967363,3.7993382194311
Imagen114_8015.png,37.2758444707869,30.4204323564368,3.32134687381056
