Nombre_imagen,BRISQUE_SCORE,PIQE_SCORE,NIQE_SCORE
Imagen309_11050.png,10.8716318470834,12.5765582730036,2.95768861564546
Imagen309_15050.png,7.98386574260018,12.7862008159657,2.95264574296169
Imagen309_2050.png,18.127842470313,11.8979109052005,2.90633720166555
Imagen309_8050.png,13.9006357972593,12.0193900594608,2.9442931364209
Imagen310_15050.png,16.2711734525455,26.412994130595,2.45453160815449
Imagen310_2050.png,14.2721878235544,27.042270329785,2.52257186665932
Imagen315_15050.png,16.4265098909712,28.2994421219677,3.22710022158661
Imagen315_2050.png,16.447373187208,28.0191271795493,3.26622532915039
Imagen317.png,31.0955641373045,52.6370007330795,3.07489966221821
Imagen318.png,18.4886538960845,51.0233318836864,2.90287095504898
Imagen320_15050.png,1.97390213907368,24.7188119787748,2.47087666796921
Imagen320_2050.png,3.40102681881681,24.1060585603648,2.51304929211337
Imagen320_5050.png,2.74819581989812,23.0390280466057,2.23760896450205
Imagen321_2050.png,6.542660027043,24.6852296119615,2.26071677809907
Imagen321_5050.png,3.81326636285918,24.8236029316445,2.24465286087575
Imagen326.png,9.05923316189317,53.0451634729131,3.90152990198297
Imagen327.png,4.31654795670755,38.2030540416895,3.46135681758984
Imagen328.png,8.2198762704186,31.7314874820738,2.96065080168031
Imagen329.png,7.9571153372699,47.929031926637,2.67305315324321
Imagen330.png,23.3367265799948,41.0283636653244,2.59023490573389
Imagen331.png,17.9775399216793,47.9976626142613,3.6006746509234
Imagen332.png,20.5308452659658,46.3316389734008,2.81452162895495
Imagen334.png,17.6299553204155,36.7613512272562,3.49103947225254
Imagen335.png,20.6841715034003,41.3514456052381,2.26520359232922
Imagen336.png,23.6978752205263,26.3042719251669,2.50108170050756
Imagen336_5050.png,24.758314351721,26.1383279704573,2.41195630897426
Imagen336_8050.png,24.8509615106902,25.803600267243,2.43152729271607
Imagen338_11050.png,22.5092407756804,28.366496848172,2.45490897910257
Imagen338_15050.png,21.6410330397504,27.4047110490134,2.57716848182046
Imagen338_2050.png,21.9784310683884,28.1075214804661,2.52109229037461
Imagen502_11050.png,17.4196418081174,35.606603632731,3.2969912950334
Imagen502_15050.png,17.3583595621563,35.1441396963614,3.28705164772686
Imagen502_5050.png,17.2524708551021,35.0824375998528,3.2775322969202
Imagen502_8050.png,17.2770388563571,35.1141331258758,3.29624998599202
Imagen503_2050.png,23.0616593907611,32.7395768097187,3.10943968346911
Imagen503_5050.png,23.3471044948358,33.0121587500783,3.16017095669068
Imagen505_11050.png,22.9521359415588,22.0947372010064,2.38250580537331
Imagen505_2050.png,24.983411473743,19.967273560264,2.40140847093103
Imagen505_8050.png,23.5753700313815,21.7797516212567,2.37271349102145
